"user_id","timestamp_start","day_of_week","hour_of_day","is_workday","scenario_label","active_minutes","afk_minutes","afk_count","app_switch_count","distinct_app_count","top_app_category","email_minutes","chat_minutes","browser_minutes","docs_minutes","ide_minutes","meeting_minutes","admin_minutes","focus_streak_minutes","work_context_entropy","work_reentry_count"
"user_001","2026-01-14T11:00:00Z","2","11","true","normal_work","9","1","0","6","2","browser","0","2","7","0","0","0","0","6.6","0.53","2"
"user_001","2026-01-14T11:10:00Z","2","11","true","admin_fragmented","10","0","1","9","6","browser","2","1","3","2","1","0","1","3.6","1.696","3"
"user_001","2026-01-14T11:20:00Z","2","11","true","deep_work","8","2","0","2","3","ide","0","0","3","2","3","0","0","8","1.082","1"
"user_001","2026-01-14T11:30:00Z","2","11","true","normal_work","8","2","1","5","3","ide","0","0","2","0","5","0","1","4.1","0.9","2"
"user_001","2026-01-14T11:40:00Z","2","11","true","normal_work","10","0","1","4","4","chat","0","5","2","2","0","0","1","4.8","1.221","2"
"user_001","2026-01-14T11:50:00Z","2","11","true","normal_work","9","1","1","5","2","ide","0","0","2","0","7","0","0","4.4","0.53","2"
"user_001","2026-01-14T12:00:00Z","2","12","true","deep_work","10","0","0","3","2","docs","0","0","3","7","0","0","0","8.4","0.611","0"
"user_001","2026-01-14T12:10:00Z","2","12","true","normal_work","9","1","1","5","3","docs","0","1","3","5","0","0","0","5.1","0.9370000000000001","1"
"user_001","2026-01-14T12:20:00Z","2","12","true","normal_work","10","0","0","7","4","docs","1","0","3","5","0","0","1","4.4","1.168","2"
"user_001","2026-01-14T12:30:00Z","2","12","true","normal_work","8","2","0","3","4","browser","0","2","4","1","0","0","1","5.6","1.213","2"
"user_001","2026-01-14T12:40:00Z","2","12","true","meeting_heavy","9","1","0","6","2","meeting","0","0","0","0","0","8","1","2.3","0.349","2"
"user_001","2026-01-14T12:50:00Z","2","12","true","admin_fragmented","8","2","1","7","6","browser","1","1","2","1","1","0","2","3.2","1.733","2"
"user_001","2026-01-14T13:00:00Z","2","13","true","normal_work","9","1","1","4","2","browser","0","0","7","0","2","0","0","6","0.53","1"
"user_001","2026-01-14T13:10:00Z","2","13","true","meeting_heavy","9","1","1","2","4","meeting","0","0","1","1","0","6","1","3.3","1.003","2"
"user_001","2026-01-14T13:20:00Z","2","13","true","normal_work","9","1","1","6","4","browser","0","0","5","0","2","1","1","4.8","1.149","2"
"user_001","2026-01-14T13:30:00Z","2","13","true","admin_fragmented","8","2","0","14","5","browser","1","0","3","1","0","1","2","1.8","1.494","4"
"user_001","2026-01-14T13:40:00Z","2","13","true","normal_work","10","0","1","3","3","browser","0","0","6","0","3","0","1","6.4","0.898","2"
"user_001","2026-01-14T13:50:00Z","2","13","true","deep_work","8","2","0","3","3","ide","0","0","0","2","5","1","0","7.8","0.9","0"
"user_001","2026-01-14T14:00:00Z","2","14","true","normal_work","9","1","1","7","3","ide","1","0","0","0","6","2","0","4.1","0.849","2"
"user_001","2026-01-14T14:10:00Z","2","14","true","deep_work","8","2","0","4","3","ide","0","0","2","0","5","0","1","7.4","0.9","1"
"user_001","2026-01-14T14:20:00Z","2","14","true","normal_work","8","2","1","8","2","browser","2","0","6","0","0","0","0","7","0.5620000000000001","2"
"user_001","2026-01-14T14:30:00Z","2","14","true","meeting_heavy","10","0","0","2","2","meeting","0","0","0","0","0","9","1","2.2","0.325","1"
"user_001","2026-01-14T14:40:00Z","2","14","true","meeting_heavy","9","1","0","5","3","meeting","0","2","0","0","0","6","1","3.6","0.849","2"
"user_001","2026-01-14T14:50:00Z","2","14","true","normal_work","10","0","1","4","4","docs","0","0","2","5","2","1","0","6.6","1.221","2"
"user_001","2026-01-14T15:00:00Z","2","15","true","normal_work","8","2","1","8","2","browser","0","0","6","2","0","0","0","3.8","0.5620000000000001","1"
"user_001","2026-01-14T15:10:00Z","2","15","true","normal_work","8","2","0","4","3","docs","0","0","2","5","0","0","1","5","0.9","2"
"user_001","2026-01-14T15:20:00Z","2","15","true","admin_fragmented","10","0","1","11","4","browser","0","2","6","0","0","1","1","2.1","1.089","3"
"user_001","2026-01-14T15:30:00Z","2","15","true","deep_work","10","0","1","2","3","ide","0","0","3","2","5","0","0","7.7","1.03","0"
"user_001","2026-01-14T15:40:00Z","2","15","true","admin_fragmented","9","1","0","10","4","browser","2","2","4","0","0","0","1","1.7","1.273","3"
"user_001","2026-01-14T15:50:00Z","2","15","true","admin_fragmented","10","0","0","10","6","browser","1","1","4","2","1","1","0","3","1.609","2"
"user_001","2026-01-14T16:00:00Z","2","16","true","normal_work","8","2","0","5","4","browser","1","0","4","2","1","0","0","4.6","1.213","1"
"user_001","2026-01-14T16:10:00Z","2","16","true","overload","8","2","0","18","5","docs","1","2","2","2","1","0","0","2.2","1.56","3"
"user_001","2026-01-14T16:20:00Z","2","16","true","deep_work","10","0","0","3","3","ide","0","0","3","0","6","0","1","6.8","0.898","1"
"user_001","2026-01-14T16:30:00Z","2","16","true","normal_work","8","2","0","6","4","docs","0","3","1","3","1","0","0","6.9","1.255","1"
"user_001","2026-01-14T16:40:00Z","2","16","true","normal_work","10","0","1","4","4","browser","0","0","5","2","2","0","1","6.6","1.221","1"
"user_001","2026-01-14T16:50:00Z","2","16","true","admin_fragmented","9","1","1","12","5","browser","1","1","4","0","0","2","1","3","1.427","3"
"user_001","2026-01-14T17:00:00Z","2","17","true","meeting_heavy","9","1","0","5","4","meeting","1","2","0","0","0","5","1","3.5","1.149","1"
"user_001","2026-01-14T17:10:00Z","2","17","true","deep_work","9","1","1","0","3","ide","0","0","2","0","6","0","1","6.6","0.849","1"
"user_001","2026-01-14T17:20:00Z","2","17","true","admin_fragmented","7","3","0","8","6","browser","1","1","2","1","1","1","0","2.1","1.748","3"
"user_001","2026-01-14T17:30:00Z","2","17","true","normal_work","8","2","0","3","2","docs","0","2","0","6","0","0","0","4.3","0.5620000000000001","2"
"user_001","2026-01-14T17:40:00Z","2","17","true","meeting_heavy","9","1","1","6","4","meeting","1","1","0","0","0","6","1","4.2","1.003","2"
"user_001","2026-01-14T17:50:00Z","2","17","true","overload","9","1","0","14","7","browser","1","2","2","1","1","1","1","2","1.889","3"
"user_001","2026-01-15T08:00:00Z","3","8","true","overload","10","0","1","17","4","chat","0","6","2","0","0","1","1","0.8","1.089","4"
"user_001","2026-01-15T08:10:00Z","3","8","true","normal_work","9","1","1","5","4","ide","0","1","0","3","4","0","1","3.8","1.215","2"
"user_001","2026-01-15T08:20:00Z","3","8","true","normal_work","9","1","1","4","3","ide","0","0","2","0","5","0","2","4.8","0.995","2"
"user_001","2026-01-15T08:30:00Z","3","8","true","deep_work","9","1","0","2","3","ide","0","0","2","3","4","0","0","6.4","1.061","0"
"user_001","2026-01-15T08:40:00Z","3","8","true","admin_fragmented","7","3","2","8","5","docs","2","1","1","2","0","0","1","3.5","1.55","3"
"user_001","2026-01-15T08:50:00Z","3","8","true","overload","9","1","1","13","4","browser","1","0","5","0","0","1","2","2.3","1.149","2"
"user_001","2026-01-15T09:00:00Z","3","9","true","deep_work","8","2","0","2","2","ide","0","2","0","0","6","0","0","6.1","0.5620000000000001","0"
"user_001","2026-01-15T09:10:00Z","3","9","true","normal_work","9","1","1","5","2","ide","0","2","0","0","7","0","0","4.9","0.53","1"
"user_001","2026-01-15T09:20:00Z","3","9","true","deep_work","10","0","1","3","2","ide","0","0","2","0","8","0","0","6.6","0.5","1"
"user_001","2026-01-15T09:30:00Z","3","9","true","normal_work","9","1","1","8","4","docs","2","1","2","4","0","0","0","5.3","1.273","1"
"user_001","2026-01-15T09:40:00Z","3","9","true","normal_work","10","0","1","7","2","browser","0","0","7","0","3","0","0","3.6","0.611","1"
"user_001","2026-01-15T09:50:00Z","3","9","true","meeting_heavy","10","0","0","4","2","meeting","0","0","0","0","0","9","1","2.1","0.325","1"
"user_001","2026-01-15T10:00:00Z","3","10","true","deep_work","9","1","0","0","3","ide","0","0","2","3","4","0","0","6.2","1.061","0"
"user_001","2026-01-15T10:10:00Z","3","10","true","meeting_heavy","9","1","0","7","4","meeting","0","1","0","1","0","6","1","4.6","1.003","1"
"user_001","2026-01-15T10:20:00Z","3","10","true","normal_work","10","0","0","3","3","ide","0","2","2","0","6","0","0","4.2","0.95","1"
"user_001","2026-01-15T10:30:00Z","3","10","true","normal_work","9","1","1","4","3","docs","0","0","0","6","0","1","2","6.5","0.849","2"
"user_001","2026-01-15T10:40:00Z","3","10","true","deep_work","8","2","0","3","3","docs","0","0","2","4","2","0","0","7.2","1.04","0"
"user_001","2026-01-15T10:50:00Z","3","10","true","admin_fragmented","8","2","1","14","6","chat","1","2","1","0","1","1","2","2.8","1.733","3"
"user_001","2026-01-15T11:00:00Z","3","11","true","meeting_heavy","10","0","1","6","2","meeting","0","0","0","2","0","8","0","4","0.5","1"
"user_001","2026-01-15T11:10:00Z","3","11","true","admin_fragmented","8","2","0","13","4","email","4","2","1","0","0","0","1","3","1.213","4"
"user_001","2026-01-15T11:20:00Z","3","11","true","overload","10","0","0","13","6","browser","1","1","3","2","1","0","2","0.8","1.696","3"
"user_001","2026-01-15T11:30:00Z","3","11","true","deep_work","9","1","1","2","2","browser","0","0","6","0","3","0","0","8.4","0.637","0"
"user_001","2026-01-15T11:40:00Z","3","11","true","deep_work","8","2","0","1","2","ide","0","0","2","0","6","0","0","6.7","0.5620000000000001","1"
"user_001","2026-01-15T11:50:00Z","3","11","true","deep_work","10","0","0","2","1","docs","0","0","0","10","0","0","0","6.9","-0","1"
"user_001","2026-01-15T12:00:00Z","3","12","true","normal_work","10","0","0","8","2","email","8","2","0","0","0","0","0","4.9","0.5","2"
"user_001","2026-01-15T12:10:00Z","3","12","true","normal_work","9","1","1","7","4","browser","0","0","5","2","0","1","1","4.6","1.149","2"
"user_001","2026-01-15T12:20:00Z","3","12","true","normal_work","9","1","0","3","3","browser","1","0","7","0","0","1","0","4.7","0.6840000000000001","2"
"user_001","2026-01-15T12:30:00Z","3","12","true","deep_work","8","2","1","3","2","ide","0","0","2","0","6","0","0","7.6","0.5620000000000001","0"
"user_001","2026-01-15T12:40:00Z","3","12","true","normal_work","9","1","1","6","4","docs","0","0","2","4","2","0","1","5.9","1.273","2"
"user_001","2026-01-15T12:50:00Z","3","12","true","normal_work","8","2","0","4","4","ide","1","0","2","2","3","0","0","4.2","1.321","1"
"user_001","2026-01-15T13:00:00Z","3","13","true","meeting_heavy","10","0","1","5","2","meeting","0","0","0","0","0","9","1","4.5","0.325","2"
"user_001","2026-01-15T13:10:00Z","3","13","true","meeting_heavy","10","0","0","6","4","meeting","0","2","1","0","1","6","0","2.5","1.089","2"
"user_001","2026-01-15T13:20:00Z","3","13","true","admin_fragmented","9","1","0","12","6","browser","2","2","2","1","1","1","0","3.7","1.735","3"
"user_001","2026-01-15T13:30:00Z","3","13","true","normal_work","9","1","0","5","4","browser","1","2","5","0","0","1","0","4.7","1.149","2"
"user_001","2026-01-15T13:40:00Z","3","13","true","deep_work","9","1","1","3","2","browser","0","0","7","0","2","0","0","6.4","0.53","0"
"user_001","2026-01-15T13:50:00Z","3","13","true","deep_work","10","0","0","4","2","ide","0","0","3","0","7","0","0","8.6","0.611","0"
"user_001","2026-01-15T14:00:00Z","3","14","true","meeting_heavy","9","1","0","4","3","meeting","0","1","0","0","0","6","2","4","0.849","2"
"user_001","2026-01-15T14:10:00Z","3","14","true","deep_work","9","1","1","3","3","ide","0","0","2","2","5","0","0","8.9","0.995","1"
"user_001","2026-01-15T14:20:00Z","3","14","true","normal_work","10","0","0","7","3","docs","2","0","0","6","0","0","2","6","0.95","1"
"user_001","2026-01-15T14:30:00Z","3","14","true","deep_work","8","2","0","0","1","ide","0","0","0","0","8","0","0","7.4","-0","0"
"user_001","2026-01-15T14:40:00Z","3","14","true","procrastination","5","5","2","10","2","browser","0","0","3","0","0","0","2","2.9","0.673","1"
"user_001","2026-01-15T14:50:00Z","3","14","true","meeting_heavy","10","0","1","4","2","meeting","0","0","0","0","0","8","2","3.9","0.5","1"
"user_001","2026-01-15T15:00:00Z","3","15","true","meeting_heavy","9","1","1","3","3","meeting","0","1","0","0","0","7","1","4.8","0.6840000000000001","1"
"user_001","2026-01-15T15:10:00Z","3","15","true","overload","8","2","0","12","7","email","2","1","1","1","1","1","1","1.9","1.906","2"
"user_001","2026-01-15T15:20:00Z","3","15","true","deep_work","8","2","0","0","1","browser","0","0","8","0","0","0","0","7.1","-0","0"
"user_001","2026-01-15T15:30:00Z","3","15","true","normal_work","8","2","1","6","2","browser","0","0","6","2","0","0","0","6.4","0.5620000000000001","2"
"user_001","2026-01-15T15:40:00Z","3","15","true","normal_work","9","1","1","7","4","browser","1","0","5","0","0","2","1","3.5","1.149","1"
"user_001","2026-01-15T15:50:00Z","3","15","true","deep_work","8","2","1","2","1","browser","0","0","8","0","0","0","0","7.5","-0","0"
"user_001","2026-01-15T16:00:00Z","3","16","true","admin_fragmented","8","2","2","13","5","browser","1","1","3","1","0","0","2","3.3","1.494","3"
"user_001","2026-01-15T16:10:00Z","3","16","true","meeting_heavy","9","1","1","3","4","meeting","1","1","0","0","1","6","0","3.8","1.003","2"
"user_001","2026-01-15T16:20:00Z","3","16","true","deep_work","9","1","1","0","2","docs","0","0","2","7","0","0","0","8.800000000000001","0.53","0"
"user_001","2026-01-15T16:30:00Z","3","16","true","overload","8","2","0","12","4","browser","1","2","4","0","0","1","0","2.6","1.213","4"
"user_001","2026-01-15T16:40:00Z","3","16","true","normal_work","10","0","0","5","3","browser","0","2","6","0","2","0","0","6.4","0.95","1"
"user_001","2026-01-15T16:50:00Z","3","16","true","deep_work","8","2","1","0","2","ide","0","0","2","0","6","0","0","8","0.5620000000000001","1"
"user_001","2026-01-15T17:00:00Z","3","17","true","deep_work","9","1","0","0","1","ide","0","0","0","0","9","0","0","6.1","-0","1"
"user_001","2026-01-15T17:10:00Z","3","17","true","deep_work","8","2","0","1","1","ide","0","0","0","0","8","0","0","7","-0","1"
"user_001","2026-01-15T17:20:00Z","3","17","true","admin_fragmented","8","2","0","11","6","browser","1","1","3","1","0","1","1","1.5","1.667","2"
"user_001","2026-01-15T17:30:00Z","3","17","true","normal_work","8","2","0","7","3","browser","0","0","5","2","0","0","1","4.1","0.9","2"
"user_001","2026-01-15T17:40:00Z","3","17","true","overload","10","0","0","15","7","docs","1","2","2","2","1","1","1","1.7","1.887","4"
"user_001","2026-01-15T17:50:00Z","3","17","true","meeting_heavy","10","0","1","7","2","meeting","0","0","0","2","0","8","0","4.8","0.5","2"
"user_001","2026-01-16T08:00:00Z","4","8","true","admin_fragmented","9","1","1","7","5","browser","2","2","2","0","1","0","2","2.3","1.581","4"
"user_001","2026-01-16T08:10:00Z","4","8","true","overload","9","1","1","15","7","browser","2","1","2","1","1","1","1","2.5","1.889","3"
"user_001","2026-01-16T08:20:00Z","4","8","true","admin_fragmented","8","2","2","13","4","browser","1","3","3","0","0","0","1","3.5","1.255","4"
"user_001","2026-01-16T08:30:00Z","4","8","true","deep_work","10","0","1","1","3","ide","0","0","2","3","5","0","0","7.8","1.03","1"
"user_001","2026-01-16T08:40:00Z","4","8","true","normal_work","10","0","1","5","2","docs","0","0","3","7","0","0","0","6.9","0.611","2"
"user_001","2026-01-16T08:50:00Z","4","8","true","admin_fragmented","10","0","2","12","6","email","3","2","2","1","1","1","0","1.6","1.696","4"
"user_001","2026-01-16T09:00:00Z","4","9","true","normal_work","9","1","0","4","4","browser","1","2","5","0","0","0","1","4.5","1.149","2"
"user_001","2026-01-16T09:10:00Z","4","9","true","admin_fragmented","9","1","2","12","4","chat","2","5","0","0","0","1","1","1.7","1.149","2"
"user_001","2026-01-16T09:20:00Z","4","9","true","admin_fragmented","8","2","0","7","4","browser","2","2","3","0","0","0","1","2.5","1.321","3"
"user_001","2026-01-16T09:30:00Z","4","9","true","meeting_heavy","10","0","0","6","3","meeting","0","1","2","0","0","7","0","4.7","0.802","2"
"user_001","2026-01-16T09:40:00Z","4","9","true","meeting_heavy","9","1","0","2","2","meeting","0","0","2","0","0","7","0","3.2","0.53","2"
"user_001","2026-01-16T09:50:00Z","4","9","true","deep_work","8","2","1","4","1","ide","0","0","0","0","8","0","0","7","-0","1"
"user_001","2026-01-16T10:00:00Z","4","10","true","admin_fragmented","10","0","0","14","4","browser","2","0","5","0","0","2","1","2","1.221","4"
"user_001","2026-01-16T10:10:00Z","4","10","true","overload","8","2","1","11","7","email","2","1","1","1","1","1","1","0.8","1.906","3"
"user_001","2026-01-16T10:20:00Z","4","10","true","meeting_heavy","10","0","0","2","3","meeting","0","0","0","2","0","7","1","4.2","0.802","1"
"user_001","2026-01-16T10:30:00Z","4","10","true","overload","8","2","1","17","4","browser","1","2","4","0","0","1","0","1.3","1.213","3"
"user_001","2026-01-16T10:40:00Z","4","10","true","procrastination","7","3","3","9","3","browser","0","1","3","0","0","0","3","2.7","1.004","1"
"user_001","2026-01-16T10:50:00Z","4","10","true","deep_work","8","2","1","4","2","docs","0","0","2","6","0","0","0","7.8","0.5620000000000001","1"
"user_001","2026-01-16T11:00:00Z","4","11","true","normal_work","10","0","1","6","2","browser","3","0","7","0","0","0","0","4.3","0.611","1"
"user_001","2026-01-16T11:10:00Z","4","11","true","normal_work","8","2","1","6","4","browser","1","1","5","0","0","0","1","5.9","1.074","2"
"user_001","2026-01-16T11:20:00Z","4","11","true","deep_work","8","2","0","4","3","ide","0","0","2","3","3","0","0","6.5","1.082","1"
"user_001","2026-01-16T11:30:00Z","4","11","true","meeting_heavy","9","1","1","3","3","meeting","1","1","0","0","0","7","0","2.8","0.6840000000000001","1"
"user_001","2026-01-16T11:40:00Z","4","11","true","admin_fragmented","8","2","0","10","6","browser","2","1","2","1","1","0","1","2.9","1.733","2"
"user_001","2026-01-16T11:50:00Z","4","11","true","meeting_heavy","10","0","1","5","4","meeting","1","1","0","0","0","7","1","2.3","0.9399999999999999","1"
"user_001","2026-01-16T12:00:00Z","4","12","true","deep_work","9","1","1","3","1","ide","0","0","0","0","9","0","0","8.4","-0","1"
"user_001","2026-01-16T12:10:00Z","4","12","true","admin_fragmented","7","3","2","9","5","browser","1","1","3","1","0","0","1","2.3","1.475","4"
"user_001","2026-01-16T12:20:00Z","4","12","true","meeting_heavy","10","0","1","2","4","meeting","0","2","1","0","0","6","1","4.4","1.089","1"
"user_001","2026-01-16T12:30:00Z","4","12","true","deep_work","8","2","1","2","2","ide","0","0","2","0","6","0","0","7.1","0.5620000000000001","0"
"user_001","2026-01-16T12:40:00Z","4","12","true","normal_work","8","2","0","7","2","ide","0","0","0","0","7","0","1","5.6","0.377","1"
"user_001","2026-01-16T12:50:00Z","4","12","true","deep_work","9","1","0","3","2","ide","0","0","2","0","7","0","0","8.300000000000001","0.53","1"
"user_001","2026-01-16T13:00:00Z","4","13","true","normal_work","9","1","0","7","4","browser","0","1","6","0","0","1","1","5.8","1.003","1"
"user_001","2026-01-16T13:10:00Z","4","13","true","normal_work","10","0","1","3","2","docs","0","0","2","8","0","0","0","6.1","0.5","2"
"user_001","2026-01-16T13:20:00Z","4","13","true","admin_fragmented","10","0","1","12","5","ide","2","0","2","2","3","0","1","2.4","1.557","2"
"user_001","2026-01-16T13:30:00Z","4","13","true","admin_fragmented","10","0","2","11","6","chat","1","3","2","1","2","0","1","2","1.696","3"
"user_001","2026-01-16T13:40:00Z","4","13","true","procrastination","6","4","1","5","2","browser","0","0","4","0","0","0","2","0.8","0.637","0"
"user_001","2026-01-16T13:50:00Z","4","13","true","meeting_heavy","10","0","0","5","2","meeting","0","0","0","0","0","9","1","2.6","0.325","1"
"user_001","2026-01-16T14:00:00Z","4","14","true","deep_work","8","2","0","3","1","ide","0","0","0","0","8","0","0","6.7","-0","1"
"user_001","2026-01-16T14:10:00Z","4","14","true","meeting_heavy","9","1","0","5","3","meeting","1","1","0","0","0","7","0","4.3","0.6840000000000001","2"
"user_001","2026-01-16T14:20:00Z","4","14","true","overload","10","0","1","13","4","browser","1","2","5","0","0","2","0","2.4","1.221","3"
"user_001","2026-01-16T14:30:00Z","4","14","true","normal_work","8","2","1","8","2","ide","0","0","2","0","6","0","0","3.7","0.5620000000000001","2"
"user_001","2026-01-16T14:40:00Z","4","14","true","meeting_heavy","10","0","0","7","2","meeting","0","0","0","0","0","9","1","3","0.325","2"
"user_001","2026-01-16T14:50:00Z","4","14","true","overload","8","2","0","13","4","browser","1","1","5","0","0","0","1","1.2","1.074","4"
"user_001","2026-01-16T15:00:00Z","4","15","true","overload","10","0","0","17","4","browser","1","0","6","2","0","0","1","0.8","1.089","3"
"user_001","2026-01-16T15:10:00Z","4","15","true","procrastination","7","3","1","6","5","browser","1","1","2","0","1","0","2","0.8","1.55","1"
"user_001","2026-01-16T15:20:00Z","4","15","true","deep_work","10","0","1","4","2","ide","0","0","3","0","7","0","0","6.1","0.611","1"
"user_001","2026-01-16T15:30:00Z","4","15","true","normal_work","9","1","1","8","3","docs","0","0","2","6","0","1","0","5.5","0.849","2"
"user_001","2026-01-16T15:40:00Z","4","15","true","meeting_heavy","10","0","1","4","2","meeting","0","0","2","0","0","8","0","2.9","0.5","1"
"user_001","2026-01-16T15:50:00Z","4","15","true","meeting_heavy","9","1","0","5","3","meeting","1","0","1","0","0","7","0","3","0.6840000000000001","2"
"user_001","2026-01-16T16:00:00Z","4","16","true","admin_fragmented","8","2","0","12","4","browser","2","1","4","0","0","0","1","3.6","1.213","2"
"user_001","2026-01-16T16:10:00Z","4","16","true","normal_work","10","0","0","6","2","browser","0","0","8","2","0","0","0","3.8","0.5","1"
"user_001","2026-01-16T16:20:00Z","4","16","true","meeting_heavy","10","0","0","4","3","meeting","1","0","0","0","0","7","2","4.3","0.802","2"
"user_001","2026-01-16T16:30:00Z","4","16","true","meeting_heavy","10","0","0","6","2","meeting","0","0","0","0","0","9","1","3.6","0.325","2"
"user_001","2026-01-16T16:40:00Z","4","16","true","meeting_heavy","9","1","0","7","4","meeting","0","1","0","2","0","5","1","4.4","1.149","2"
"user_001","2026-01-16T16:50:00Z","4","16","true","deep_work","10","0","0","0","2","ide","0","0","2","0","8","0","0","9.4","0.5","0"
"user_001","2026-01-16T17:00:00Z","4","17","true","admin_fragmented","7","3","2","11","4","browser","1","1","4","0","0","0","1","2.9","1.154","3"
"user_001","2026-01-16T17:10:00Z","4","17","true","normal_work","10","0","0","3","2","browser","0","2","8","0","0","0","0","4.6","0.5","1"
"user_001","2026-01-16T17:20:00Z","4","17","true","normal_work","9","1","1","5","3","browser","1","0","6","0","2","0","0","6.1","0.849","2"
"user_001","2026-01-16T17:30:00Z","4","17","true","deep_work","9","1","0","1","3","ide","0","0","2","2","5","0","0","8.4","0.995","1"
"user_001","2026-01-16T17:40:00Z","4","17","true","deep_work","10","0","0","2","1","ide","0","0","0","0","10","0","0","9.199999999999999","-0","1"
"user_001","2026-01-16T17:50:00Z","4","17","true","normal_work","10","0","1","3","2","ide","0","0","2","0","8","0","0","5.4","0.5","2"
"user_001","2026-01-19T08:00:00Z","0","8","true","normal_work","10","0","1","5","2","ide","0","0","0","3","7","0","0","5","0.611","1"
"user_001","2026-01-19T08:10:00Z","0","8","true","deep_work","9","1","1","4","3","ide","0","0","2","2","5","0","0","6.8","0.995","0"
"user_001","2026-01-19T08:20:00Z","0","8","true","normal_work","10","0","0","8","2","browser","2","0","8","0","0","0","0","6.2","0.5","2"
"user_001","2026-01-19T08:30:00Z","0","8","true","normal_work","8","2","1","8","4","ide","0","1","2","0","3","2","0","4.2","1.321","2"
"user_001","2026-01-19T08:40:00Z","0","8","true","admin_fragmented","8","2","2","7","6","browser","1","1","3","1","1","1","0","3.5","1.667","2"
"user_001","2026-01-19T08:50:00Z","0","8","true","normal_work","9","1","0","7","2","browser","0","0","7","0","2","0","0","6.2","0.53","2"
"user_001","2026-01-19T09:00:00Z","0","9","true","normal_work","10","0","1","3","3","browser","0","3","6","0","0","1","0","4.4","0.898","1"
"user_001","2026-01-19T09:10:00Z","0","9","true","admin_fragmented","8","2","1","13","5","browser","1","2","3","1","0","0","1","3.6","1.494","3"
"user_001","2026-01-19T09:20:00Z","0","9","true","overload","10","0","1","14","5","browser","2","1","4","1","0","0","2","2.8","1.471","3"
"user_001","2026-01-19T09:30:00Z","0","9","true","normal_work","9","1","1","3","4","browser","0","2","4","2","0","0","1","6.3","1.273","1"
"user_001","2026-01-19T09:40:00Z","0","9","true","deep_work","10","0","1","3","2","ide","0","0","2","0","8","0","0","6.5","0.5","0"
"user_001","2026-01-19T09:50:00Z","0","9","true","deep_work","9","1","0","3","2","browser","0","0","7","0","0","2","0","6","0.53","1"
"user_001","2026-01-19T10:00:00Z","0","10","true","admin_fragmented","10","0","1","14","4","browser","2","3","4","0","0","0","1","2.9","1.28","3"
"user_001","2026-01-19T10:10:00Z","0","10","true","normal_work","9","1","1","4","3","ide","0","2","0","0","5","2","0","3.9","0.995","1"
"user_001","2026-01-19T10:20:00Z","0","10","true","deep_work","9","1","1","1","2","browser","0","0","6","0","3","0","0","6.5","0.637","0"
"user_001","2026-01-19T10:30:00Z","0","10","true","meeting_heavy","10","0","1","4","4","meeting","1","1","1","0","0","7","0","4.7","0.9399999999999999","2"
"user_001","2026-01-19T10:40:00Z","0","10","true","admin_fragmented","9","1","2","8","4","browser","1","2","4","0","0","0","2","3.4","1.273","3"
"user_001","2026-01-19T10:50:00Z","0","10","true","overload","10","0","0","10","5","browser","2","1","5","0","0","1","1","2","1.359","3"
"user_001","2026-01-19T11:00:00Z","0","11","true","admin_fragmented","7","3","2","10","6","browser","1","1","2","1","1","0","1","3.6","1.748","3"
"user_001","2026-01-19T11:10:00Z","0","11","true","meeting_heavy","10","0","1","2","4","meeting","0","0","3","0","1","5","1","4.4","1.168","2"
"user_001","2026-01-19T11:20:00Z","0","11","true","normal_work","9","1","0","4","3","docs","2","0","2","5","0","0","0","5.8","0.995","2"
"user_001","2026-01-19T11:30:00Z","0","11","true","overload","8","2","0","18","5","email","4","1","1","0","0","1","1","1","1.386","4"
"user_001","2026-01-19T11:40:00Z","0","11","true","overload","8","2","0","18","4","chat","2","3","2","1","0","0","0","2.2","1.321","3"
"user_001","2026-01-19T11:50:00Z","0","11","true","admin_fragmented","10","0","2","8","5","admin","2","2","2","1","0","0","3","3.8","1.557","4"
"user_001","2026-01-19T12:00:00Z","0","12","true","normal_work","9","1","1","6","4","browser","1","0","6","0","0","1","1","3.8","1.003","2"
"user_001","2026-01-19T12:10:00Z","0","12","true","meeting_heavy","9","1","0","7","2","meeting","1","0","0","0","0","8","0","2.5","0.349","2"
"user_001","2026-01-19T12:20:00Z","0","12","true","deep_work","10","0","0","0","1","ide","0","0","0","0","10","0","0","6.9","-0","1"
"user_001","2026-01-19T12:30:00Z","0","12","true","meeting_heavy","10","0","1","2","4","meeting","0","1","1","0","0","7","1","3.7","0.9399999999999999","2"
"user_001","2026-01-19T12:40:00Z","0","12","true","admin_fragmented","10","0","1","12","4","browser","1","3","5","1","0","0","0","2.1","1.168","4"
"user_001","2026-01-19T12:50:00Z","0","12","true","normal_work","8","2","1","7","2","browser","0","0","7","0","0","0","1","4.7","0.377","2"
"user_001","2026-01-19T13:00:00Z","0","13","true","meeting_heavy","9","1","1","4","2","meeting","0","0","0","1","0","8","0","2.9","0.349","1"
"user_001","2026-01-19T13:10:00Z","0","13","true","meeting_heavy","10","0","0","7","4","meeting","0","1","1","0","0","6","2","4.5","1.089","1"
"user_001","2026-01-19T13:20:00Z","0","13","true","normal_work","10","0","0","7","2","browser","0","0","8","0","0","2","0","5","0.5","2"
"user_001","2026-01-19T13:30:00Z","0","13","true","admin_fragmented","7","3","0","13","5","email","2","1","1","1","0","2","0","3.6","1.55","2"
